match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,legal_balls_bowled,legality,bowler_wicket,islegal,isDotforBatter,isOne,isTwo,isThree,isStrikeRotation,isFour,isSix,isBowlerWicket,is_striker_Out,is_nonstriker_Out,isWicket,total_runs,runs_scored,wickets_down,run_rate,last_fow,partnership_runs,isno,is_faced_by_batter,last_fow_run_rate,fours,sixes,striker_batting_position,non_striker_batting_position,runs_conceeded,isDotforbowler,legal_balls_remaining,target,runs_remaining,reqd_run_rate
M061,2025,2025-03-01 00:00:00,LSG,2,98,LSG,RCB,A Manohar,WG Jacks,M Pathirana,3,0,0,0,0,0,,,96,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,129,5,8.0625,99.0,30.0,False,1,7.425,9,5,7,3,3,0,24.0,179.0,50.0,12.5
M061,2025,2025-03-01 00:00:00,LSG,2,99,LSG,RCB,A Manohar,WG Jacks,RD Chahar,1,0,0,0,0,0,,,97,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,130,5,8.041237113402062,99.0,31.0,False,1,7.425,9,5,7,3,1,0,23.0,179.0,49.0,12.782608695652174
M061,2025,2025-03-01 00:00:00,LSG,2,100,LSG,RCB,WG Jacks,A Manohar,RD Chahar,1,0,0,0,0,0,,,98,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,131,5,8.020408163265307,99.0,32.0,False,1,7.425,9,5,3,7,1,0,22.0,179.0,48.0,13.090909090909092
M061,2025,2025-03-01 00:00:00,LSG,2,101,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,1,1,0,0,0,,,98,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,132,5,8.081632653061224,99.0,33.0,False,0,7.425,9,5,7,3,1,0,22.0,179.0,47.0,12.818181818181818
M061,2025,2025-03-01 00:00:00,LSG,2,102,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,0,0,0,0,0,,,99,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,132,5,8.0,99.0,33.0,False,1,7.425,9,5,7,3,0,1,21.0,179.0,47.0,13.428571428571429
M061,2025,2025-03-01 00:00:00,LSG,2,103,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,0,0,0,0,0,,,100,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,132,5,7.92,99.0,33.0,False,1,7.425,9,5,7,3,0,1,20.0,179.0,47.0,14.1
M061,2025,2025-03-01 00:00:00,LSG,2,104,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,0,0,0,0,0,,,101,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,132,5,7.841584158415841,99.0,33.0,False,1,7.425,9,5,7,3,0,1,19.0,179.0,47.0,14.842105263157896
M061,2025,2025-03-01 00:00:00,LSG,2,105,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,0,0,0,0,0,,,102,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,132,5,7.764705882352941,99.0,33.0,False,1,7.425,9,5,7,3,0,1,18.0,179.0,47.0,15.666666666666666
M061,2025,2025-03-01 00:00:00,LSG,2,106,LSG,RCB,WG Jacks,A Manohar,M Pathirana,6,0,0,0,0,0,,,103,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,138,5,8.03883495145631,99.0,39.0,False,1,7.425,9,6,3,7,6,0,17.0,179.0,41.0,14.470588235294118
M061,2025,2025-03-01 00:00:00,LSG,2,107,LSG,RCB,WG Jacks,A Manohar,M Pathirana,2,0,0,0,0,0,,,104,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,140,5,8.076923076923077,99.0,41.0,False,1,7.425,9,6,3,7,2,0,16.0,179.0,39.0,14.625
M061,2025,2025-03-01 00:00:00,LSG,2,108,LSG,RCB,WG Jacks,A Manohar,M Pathirana,1,0,0,0,0,0,,,105,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,141,5,8.057142857142857,99.0,42.0,False,1,7.425,9,6,3,7,1,0,15.0,179.0,38.0,15.2
M061,2025,2025-03-01 00:00:00,LSG,2,109,LSG,RCB,A Manohar,WG Jacks,M Pathirana,1,0,0,0,0,0,,,106,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,142,5,8.037735849056604,99.0,43.0,False,1,7.425,9,6,7,3,1,0,14.0,179.0,37.0,15.857142857142858
M061,2025,2025-03-01 00:00:00,LSG,2,110,LSG,RCB,WG Jacks,A Manohar,M Pathirana,1,0,0,0,0,0,,,107,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,143,5,8.018691588785046,99.0,44.0,False,1,7.425,9,6,3,7,1,0,13.0,179.0,36.0,16.615384615384617
M061,2025,2025-03-01 00:00:00,LSG,2,111,LSG,RCB,A Manohar,WG Jacks,M Pathirana,1,0,0,0,0,0,,,108,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,144,5,8.0,99.0,45.0,False,1,7.425,9,6,7,3,1,0,12.0,179.0,35.0,17.5
M061,2025,2025-03-01 00:00:00,LSG,2,112,LSG,RCB,A Manohar,WG Jacks,RD Chahar,1,0,0,0,0,0,,,109,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,145,5,7.981651376146789,99.0,46.0,False,1,7.425,9,6,7,3,1,0,11.0,179.0,34.0,18.545454545454547
M061,2025,2025-03-01 00:00:00,LSG,2,113,LSG,RCB,WG Jacks,A Manohar,RD Chahar,1,0,0,0,0,0,,,110,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,146,5,7.963636363636364,99.0,47.0,False,1,7.425,9,6,3,7,1,0,10.0,179.0,33.0,19.8
M061,2025,2025-03-01 00:00:00,LSG,2,114,LSG,RCB,A Manohar,WG Jacks,RD Chahar,4,0,0,0,0,0,,,111,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,150,5,8.108108108108109,99.0,51.0,False,1,7.425,10,6,7,3,4,0,9.0,179.0,29.0,19.33333333333333
M061,2025,2025-03-01 00:00:00,LSG,2,115,LSG,RCB,A Manohar,WG Jacks,RD Chahar,4,0,0,0,0,0,,,112,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,154,5,8.25,99.0,55.0,False,1,7.425,11,6,7,3,4,0,8.0,179.0,25.0,18.75
M061,2025,2025-03-01 00:00:00,LSG,2,116,LSG,RCB,A Manohar,WG Jacks,RD Chahar,0,0,0,0,0,0,,,113,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,154,5,8.176991150442477,99.0,55.0,False,1,7.425,11,6,7,3,0,1,7.0,179.0,25.0,21.428571428571427
M061,2025,2025-03-01 00:00:00,LSG,2,117,LSG,RCB,A Manohar,WG Jacks,RD Chahar,6,0,0,0,0,0,,,114,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,160,5,8.421052631578947,99.0,61.0,False,1,7.425,11,7,7,3,6,0,6.0,179.0,19.0,19.0
M061,2025,2025-03-01 00:00:00,LSG,2,118,LSG,RCB,WG Jacks,A Manohar,A Badoni,6,0,0,0,0,0,,,115,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,166,5,8.660869565217391,99.0,67.0,False,1,7.425,11,8,3,7,6,0,5.0,179.0,13.0,15.6
M061,2025,2025-03-01 00:00:00,LSG,2,119,LSG,RCB,WG Jacks,A Manohar,A Badoni,4,0,0,0,0,0,,,116,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,170,5,8.793103448275861,99.0,71.0,False,1,7.425,12,8,3,7,4,0,4.0,179.0,9.0,13.5
M061,2025,2025-03-01 00:00:00,LSG,2,120,LSG,RCB,WG Jacks,A Manohar,A Badoni,1,0,0,0,0,0,,,117,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,171,5,8.76923076923077,99.0,72.0,False,1,7.425,12,8,3,7,1,0,3.0,179.0,8.0,16.0
M061,2025,2025-03-01 00:00:00,LSG,2,121,LSG,RCB,A Manohar,WG Jacks,A Badoni,0,0,0,0,0,0,out,A Manohar,118,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,171,6,8.694915254237289,171.0,0.0,False,1,8.694915254237289,12,8,7,3,0,1,2.0,179.0,8.0,24.0
M061,2025,2025-03-01 00:00:00,LSG,2,122,LSG,RCB,Shahbaz Ahmed,WG Jacks,A Badoni,2,0,0,0,0,0,,,119,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,173,6,8.722689075630251,171.0,2.0,False,1,8.694915254237289,12,8,8,3,2,0,1.0,179.0,6.0,36.0
M061,2025,2025-03-01 00:00:00,LSG,2,123,LSG,RCB,Shahbaz Ahmed,WG Jacks,A Badoni,0,0,0,0,0,0,,,120,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,173,6,8.65,171.0,2.0,False,1,8.694915254237289,12,8,8,3,0,1,0.0,179.0,6.0,12.0
M062,2025,2025-03-01 00:00:00,GT,1,1,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,1,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,1,,0,0,1,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,2,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,4,0,0,0,0,0,,,2,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,12.0,0.0,4.0,False,1,,1,0,1,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,3,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,1,0,0,0,0,0,,,3,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,5,0,10.0,0.0,5.0,False,1,,1,0,1,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,4,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,4,0,0,0,0,0,,,4,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,9,0,13.5,0.0,9.0,False,1,,2,0,2,1,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,5,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,0,1,0,0,0,1,,,5,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,10,0,12.0,0.0,10.0,False,1,,2,0,2,1,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,6,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,6,0,0,0,0,0,,,6,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,16,0,16.0,0.0,16.0,False,1,,2,1,1,2,6,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,7,RR,GT,YBK Jaiswal,GJ Maxwell,Rashid Khan,1,0,0,0,0,0,,,7,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,17,0,14.571428571428571,0.0,17.0,False,1,,2,1,2,1,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,8,RR,GT,GJ Maxwell,YBK Jaiswal,Rashid Khan,4,0,0,0,0,0,,,8,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,21,0,15.75,0.0,21.0,False,1,,3,1,1,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,9,RR,GT,GJ Maxwell,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,9,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,22,0,14.666666666666666,0.0,22.0,False,1,,3,1,1,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,10,RR,GT,YBK Jaiswal,GJ Maxwell,Rashid Khan,1,0,0,0,0,0,,,10,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,23,0,13.8,0.0,23.0,False,1,,3,1,2,1,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,11,RR,GT,GJ Maxwell,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,,,11,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,12.545454545454543,0.0,23.0,False,1,,3,1,1,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,12,RR,GT,GJ Maxwell,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,12,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,24,0,12.0,0.0,24.0,False,1,,3,1,1,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,13,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,1,0,0,0,0,0,,,13,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,25,0,11.538461538461538,0.0,25.0,False,1,,3,1,1,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,14,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,4,0,0,0,0,0,,,14,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,29,0,12.428571428571429,0.0,29.0,False,1,,4,1,2,1,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,15,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,4,0,0,0,0,0,,,15,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,33,0,13.2,0.0,33.0,False,1,,5,1,2,1,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,16,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,0,1,1,0,0,0,,,15,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,34,0,13.6,0.0,34.0,False,0,,5,1,2,1,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,17,RR,GT,YBK Jaiswal,GJ Maxwell,KK Ahmed,1,0,0,0,0,0,,,16,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,35,0,13.125,0.0,35.0,False,1,,5,1,2,1,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,18,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,17,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,12.352941176470589,0.0,35.0,False,1,,5,1,1,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,19,RR,GT,GJ Maxwell,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,18,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,11.666666666666666,0.0,35.0,False,1,,5,1,1,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,20,RR,GT,YBK Jaiswal,GJ Maxwell,Rashid Khan,1,0,0,0,0,0,,,19,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,36,0,11.36842105263158,0.0,36.0,False,1,,5,1,2,1,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,21,RR,GT,GJ Maxwell,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,out,GJ Maxwell,20,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,36,1,10.8,36.0,0.0,False,1,10.8,5,1,1,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,22,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,4,0,0,0,0,0,,,21,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,40,1,11.428571428571429,36.0,4.0,False,1,10.8,6,1,3,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,23,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,2,0,0,0,0,0,,,22,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,42,1,11.454545454545457,36.0,6.0,False,1,10.8,6,1,3,2,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,24,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,,,23,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,42,1,10.956521739130435,36.0,6.0,False,1,10.8,6,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,25,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,24,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,43,1,10.75,36.0,7.0,False,1,10.8,6,1,3,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,26,RR,GT,Atharva Taide,YBK Jaiswal,KK Ahmed,4,0,0,0,0,0,,,25,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,47,1,11.28,36.0,11.0,False,1,10.8,7,1,3,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,27,RR,GT,Atharva Taide,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,26,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,47,1,10.846153846153848,36.0,11.0,False,1,10.8,7,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,28,RR,GT,Atharva Taide,YBK Jaiswal,KK Ahmed,2,0,0,0,0,0,,,27,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,49,1,10.88888888888889,36.0,13.0,False,1,10.8,7,1,3,2,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,29,RR,GT,Atharva Taide,YBK Jaiswal,KK Ahmed,0,1,0,0,0,1,,,28,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,50,1,10.714285714285714,36.0,14.0,False,1,10.8,7,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,30,RR,GT,YBK Jaiswal,Atharva Taide,KK Ahmed,2,0,0,0,0,0,,,29,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,52,1,10.758620689655173,36.0,16.0,False,1,10.8,7,1,2,3,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,31,RR,GT,YBK Jaiswal,Atharva Taide,KK Ahmed,4,0,0,0,0,0,,,30,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,56,1,11.2,36.0,20.0,False,1,10.8,8,1,2,3,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,32,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,,,31,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,56,1,10.838709677419354,36.0,20.0,False,1,10.8,8,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,33,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,0,1,1,0,0,0,,,31,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,57,1,11.03225806451613,36.0,21.0,False,0,10.8,8,1,3,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,34,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,,,32,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,57,1,10.6875,36.0,21.0,False,1,10.8,8,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,35,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,33,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,58,1,10.545454545454543,36.0,22.0,False,1,10.8,8,1,3,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,36,RR,GT,YBK Jaiswal,Atharva Taide,Rashid Khan,1,0,0,0,0,0,,,34,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,59,1,10.411764705882351,36.0,23.0,False,1,10.8,8,1,2,3,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,37,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,35,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,60,1,10.285714285714286,36.0,24.0,False,1,10.8,8,1,3,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,38,RR,GT,YBK Jaiswal,Atharva Taide,Rashid Khan,1,0,0,0,0,0,,,36,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,61,1,10.166666666666666,36.0,25.0,False,1,10.8,8,1,2,3,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,39,RR,GT,YBK Jaiswal,Atharva Taide,GD Phillips,1,0,0,0,0,0,,,37,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,62,1,10.054054054054054,36.0,26.0,False,1,10.8,8,1,2,3,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,40,RR,GT,Atharva Taide,YBK Jaiswal,GD Phillips,2,0,0,0,0,0,,,38,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,64,1,10.105263157894736,36.0,28.0,False,1,10.8,8,1,3,2,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,41,RR,GT,Atharva Taide,YBK Jaiswal,GD Phillips,4,0,0,0,0,0,,,39,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,68,1,10.461538461538462,36.0,32.0,False,1,10.8,9,1,3,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,42,RR,GT,Atharva Taide,YBK Jaiswal,GD Phillips,2,0,0,0,0,0,,,40,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,70,1,10.5,36.0,34.0,False,1,10.8,9,1,3,2,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,43,RR,GT,Atharva Taide,YBK Jaiswal,GD Phillips,0,0,0,0,0,0,,,41,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,70,1,10.24390243902439,36.0,34.0,False,1,10.8,9,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,44,RR,GT,Atharva Taide,YBK Jaiswal,GD Phillips,1,0,0,0,0,0,,,42,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,71,1,10.142857142857142,36.0,35.0,False,1,10.8,9,1,3,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,45,RR,GT,Atharva Taide,YBK Jaiswal,Rashid Khan,0,0,0,0,0,0,out,Atharva Taide,43,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,71,2,9.906976744186046,71.0,0.0,False,1,9.906976744186046,9,1,3,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,46,RR,GT,S Dube,YBK Jaiswal,Rashid Khan,1,0,0,0,0,0,,,44,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,72,2,9.818181818181818,71.0,1.0,False,1,9.906976744186046,9,1,4,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,47,RR,GT,YBK Jaiswal,S Dube,Rashid Khan,2,0,0,0,0,0,,,45,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,74,2,9.866666666666667,71.0,3.0,False,1,9.906976744186046,9,1,2,4,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,48,RR,GT,YBK Jaiswal,S Dube,Rashid Khan,0,0,0,0,0,0,,,46,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,74,2,9.652173913043478,71.0,3.0,False,1,9.906976744186046,9,1,2,4,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,49,RR,GT,YBK Jaiswal,S Dube,Rashid Khan,4,0,0,0,0,0,,,47,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,78,2,9.95744680851064,71.0,7.0,False,1,9.906976744186046,10,1,2,4,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,50,RR,GT,YBK Jaiswal,S Dube,Rashid Khan,4,0,0,0,0,0,,,48,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,82,2,10.25,71.0,11.0,False,1,9.906976744186046,11,1,2,4,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,51,RR,GT,S Dube,YBK Jaiswal,GD Phillips,1,0,0,0,0,0,,,49,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,83,2,10.16326530612245,71.0,12.0,False,1,9.906976744186046,11,1,4,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,52,RR,GT,YBK Jaiswal,S Dube,GD Phillips,4,0,0,0,0,0,,,50,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,87,2,10.44,71.0,16.0,False,1,9.906976744186046,12,1,2,4,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,53,RR,GT,YBK Jaiswal,S Dube,GD Phillips,1,0,0,0,0,0,,,51,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,88,2,10.352941176470589,71.0,17.0,False,1,9.906976744186046,12,1,2,4,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,54,RR,GT,S Dube,YBK Jaiswal,GD Phillips,0,0,0,0,0,0,out,S Dube,52,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,88,3,10.153846153846152,88.0,0.0,False,1,10.153846153846152,12,1,4,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,55,RR,GT,DA Miller,YBK Jaiswal,GD Phillips,2,0,0,0,0,0,,,53,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,90,3,10.18867924528302,88.0,2.0,False,1,10.153846153846152,12,1,5,2,2,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,56,RR,GT,DA Miller,YBK Jaiswal,GD Phillips,1,0,0,0,0,0,,,54,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,91,3,10.11111111111111,88.0,3.0,False,1,10.153846153846152,12,1,5,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,57,RR,GT,DA Miller,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,out,DA Miller,55,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,91,4,9.927272727272728,91.0,0.0,False,1,9.927272727272728,12,1,5,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,58,RR,GT,Azmatullah Omarzai,YBK Jaiswal,KK Ahmed,1,0,0,0,0,0,,,56,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,92,4,9.857142857142858,91.0,1.0,False,1,9.927272727272728,12,1,6,2,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,59,RR,GT,YBK Jaiswal,Azmatullah Omarzai,KK Ahmed,1,0,0,0,0,0,,,57,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,93,4,9.789473684210526,91.0,2.0,False,1,9.927272727272728,12,1,2,6,1,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,60,RR,GT,Azmatullah Omarzai,YBK Jaiswal,KK Ahmed,4,0,0,0,0,0,,,58,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,97,4,10.03448275862069,91.0,6.0,False,1,9.927272727272728,13,1,6,2,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,61,RR,GT,Azmatullah Omarzai,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,59,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,97,4,9.864406779661016,91.0,6.0,False,1,9.927272727272728,13,1,6,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,62,RR,GT,Azmatullah Omarzai,YBK Jaiswal,KK Ahmed,0,0,0,0,0,0,,,60,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,97,4,9.7,91.0,6.0,False,1,9.927272727272728,13,1,6,2,0,1,,,,
M062,2025,2025-03-01 00:00:00,GT,1,63,RR,GT,YBK Jaiswal,Azmatullah Omarzai,JC Archer,4,0,0,0,0,0,,,61,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,101,4,9.934426229508198,91.0,10.0,False,1,9.927272727272728,14,1,2,6,4,0,,,,
M062,2025,2025-03-01 00:00:00,GT,1,64,RR,GT,YBK Jaiswal,Azmatullah Omarzai,JC Archer,6,0,0,0,0,0,,,62,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,107,4,10.35483870967742,91.0,16.0,False,1,9.927272727272728,14,2,2,6,6,0,,,,
