match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,legal_balls_bowled,wicket_event,fielder,legality,bowler_wicket,islegal,isDotforBatter,isOne,isTwo,isThree,isStrikeRotation,isFour,isSix,isBowlerWicket,is_striker_Out,is_nonstriker_Out,isWicket,total_runs,runs_scored,wickets_down,run_rate,last_fow,partnership_runs,isno,is_faced_by_batter,last_fow_run_rate,fours,sixes,striker_batting_position,non_striker_batting_position,runs_conceeded,isDotforbowler,legal_balls_remaining,target,runs_remaining,reqd_run_rate
M058,1,27/02/25 0:00,RCB,2,61,GT,RCB,GD Phillips,Naman Dhir,JJ Bumrah,6,0,0,0,0,0,,,58,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,77,4,7.965517241,71,6,False,1,7.473684211,6,2,6,5,6,0,62.0,148.0,71.0,6.870967742
M058,1,27/02/25 0:00,RCB,2,62,GT,RCB,GD Phillips,Naman Dhir,JJ Bumrah,1,0,0,0,0,0,,,59,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,78,4,7.93220339,71,7,False,1,7.473684211,6,2,6,5,1,0,61.0,148.0,70.0,6.885245902
M058,1,27/02/25 0:00,RCB,2,63,GT,RCB,Naman Dhir,GD Phillips,JJ Bumrah,1,0,0,0,0,0,,,60,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,79,4,7.9,71,8,False,1,7.473684211,6,2,5,6,1,0,60.0,148.0,69.0,6.9
M058,1,27/02/25 0:00,RCB,2,64,GT,RCB,Naman Dhir,GD Phillips,M Pathirana,4,0,0,0,0,0,,,61,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,83,4,8.163934426,71,12,False,1,7.473684211,7,2,5,6,4,0,59.0,148.0,65.0,6.610169492
M058,1,27/02/25 0:00,RCB,2,65,GT,RCB,Naman Dhir,GD Phillips,M Pathirana,0,0,0,0,0,0,out,Naman Dhir,62,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,83,5,8.032258065,83,0,False,1,8.032258065,7,2,5,6,0,1,58.0,148.0,65.0,6.724137931
M058,1,27/02/25 0:00,RCB,2,66,GT,RCB,R Tewatia,GD Phillips,M Pathirana,0,0,0,0,0,0,,,63,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,83,5,7.904761905,83,0,False,1,8.032258065,7,2,7,6,0,1,57.0,148.0,65.0,6.842105263
M058,1,27/02/25 0:00,RCB,2,67,GT,RCB,R Tewatia,GD Phillips,M Pathirana,0,0,0,0,0,0,,,64,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,83,5,7.78125,83,0,False,1,8.032258065,7,2,7,6,0,1,56.0,148.0,65.0,6.964285714
M058,1,27/02/25 0:00,RCB,2,68,GT,RCB,R Tewatia,GD Phillips,M Pathirana,0,0,0,0,0,0,,,65,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,83,5,7.661538462,83,0,False,1,8.032258065,7,2,7,6,0,1,55.0,148.0,65.0,7.090909091
M058,1,27/02/25 0:00,RCB,2,69,GT,RCB,R Tewatia,GD Phillips,M Pathirana,0,0,0,0,0,0,,,66,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,83,5,7.545454545,83,0,False,1,8.032258065,7,2,7,6,0,1,54.0,148.0,65.0,7.222222222
M058,1,27/02/25 0:00,RCB,2,70,GT,RCB,GD Phillips,R Tewatia,J Suchith,1,0,0,0,0,0,,,67,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,84,5,7.52238806,83,1,False,1,8.032258065,7,2,6,7,1,0,53.0,148.0,64.0,7.245283019
M058,1,27/02/25 0:00,RCB,2,71,GT,RCB,R Tewatia,GD Phillips,J Suchith,4,0,0,0,0,0,,,68,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,88,5,7.764705882,83,5,False,1,8.032258065,8,2,7,6,4,0,52.0,148.0,60.0,6.923076923
M058,1,27/02/25 0:00,RCB,2,72,GT,RCB,R Tewatia,GD Phillips,J Suchith,0,0,0,0,0,0,out,R Tewatia,69,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,88,6,7.652173913,88,0,False,1,7.652173913,8,2,7,6,0,1,51.0,148.0,60.0,7.058823529
M058,1,27/02/25 0:00,RCB,2,73,GT,RCB,Rashid Khan,GD Phillips,J Suchith,1,0,0,0,0,0,,,70,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,89,6,7.628571429,88,1,False,1,7.652173913,8,2,8,6,1,0,50.0,148.0,59.0,7.08
M058,1,27/02/25 0:00,RCB,2,74,GT,RCB,GD Phillips,Rashid Khan,J Suchith,6,0,0,0,0,0,,,71,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,95,6,8.028169014,88,7,False,1,7.652173913,8,3,6,8,6,0,49.0,148.0,53.0,6.489795918
M058,1,27/02/25 0:00,RCB,2,75,GT,RCB,GD Phillips,Rashid Khan,J Suchith,1,0,0,0,0,0,,,72,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,96,6,8.0,88,8,False,1,7.652173913,8,3,6,8,1,0,48.0,148.0,52.0,6.5
M058,1,27/02/25 0:00,RCB,2,76,GT,RCB,GD Phillips,Rashid Khan,Avesh Khan,0,0,0,0,0,0,,,73,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,96,6,7.890410959,88,8,False,1,7.652173913,8,3,6,8,0,1,47.0,148.0,52.0,6.638297872
M058,1,27/02/25 0:00,RCB,2,77,GT,RCB,GD Phillips,Rashid Khan,Avesh Khan,0,0,0,0,0,0,,,74,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,96,6,7.783783784,88,8,False,1,7.652173913,8,3,6,8,0,1,46.0,148.0,52.0,6.782608696
M058,1,27/02/25 0:00,RCB,2,78,GT,RCB,GD Phillips,Rashid Khan,Avesh Khan,3,0,0,0,0,0,,,75,,,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,99,6,7.92,88,11,False,1,7.652173913,8,3,6,8,3,0,45.0,148.0,49.0,6.533333333
M058,1,27/02/25 0:00,RCB,2,79,GT,RCB,Rashid Khan,GD Phillips,Avesh Khan,2,0,0,0,0,0,,,76,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,101,6,7.973684211,88,13,False,1,7.652173913,8,3,8,6,2,0,44.0,148.0,47.0,6.409090909
M058,1,27/02/25 0:00,RCB,2,80,GT,RCB,Rashid Khan,GD Phillips,Avesh Khan,1,0,0,0,0,0,,,77,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,102,6,7.948051948,88,14,False,1,7.652173913,8,3,8,6,1,0,43.0,148.0,46.0,6.418604651
M058,1,27/02/25 0:00,RCB,2,81,GT,RCB,GD Phillips,Rashid Khan,Avesh Khan,0,0,0,0,0,0,,,78,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,102,6,7.846153846,88,14,False,1,7.652173913,8,3,6,8,0,1,42.0,148.0,46.0,6.571428571
M058,1,27/02/25 0:00,RCB,2,82,GT,RCB,Rashid Khan,GD Phillips,Harpreet Brar,0,1,1,0,0,0,,,78,,,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,103,6,7.923076923,88,15,False,0,7.652173913,8,3,8,6,1,0,42.0,148.0,45.0,6.428571429
M058,1,27/02/25 0:00,RCB,2,83,GT,RCB,Rashid Khan,GD Phillips,Harpreet Brar,1,0,0,0,0,0,,,79,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,104,6,7.898734177,88,16,False,1,7.652173913,8,3,8,6,1,0,41.0,148.0,44.0,6.43902439
M058,1,27/02/25 0:00,RCB,2,84,GT,RCB,GD Phillips,Rashid Khan,Harpreet Brar,0,0,0,0,0,0,,,80,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,104,6,7.8,88,16,False,1,7.652173913,8,3,6,8,0,1,40.0,148.0,44.0,6.6
M058,1,27/02/25 0:00,RCB,2,85,GT,RCB,GD Phillips,Rashid Khan,Harpreet Brar,1,0,0,0,0,0,,,81,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,105,6,7.777777778,88,17,False,1,7.652173913,8,3,6,8,1,0,39.0,148.0,43.0,6.615384615
M058,1,27/02/25 0:00,RCB,2,86,GT,RCB,Rashid Khan,GD Phillips,Harpreet Brar,0,0,0,0,0,0,,,82,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,105,6,7.682926829,88,17,False,1,7.652173913,8,3,8,6,0,1,38.0,148.0,43.0,6.789473684
M058,1,27/02/25 0:00,RCB,2,87,GT,RCB,Rashid Khan,GD Phillips,Harpreet Brar,0,0,0,0,0,0,,,83,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,105,6,7.590361446,88,17,False,1,7.652173913,8,3,8,6,0,1,37.0,148.0,43.0,6.972972973
M058,1,27/02/25 0:00,RCB,2,88,GT,RCB,Rashid Khan,GD Phillips,Harpreet Brar,1,0,0,0,0,0,,,84,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,106,6,7.571428571,88,18,False,1,7.652173913,8,3,8,6,1,0,36.0,148.0,42.0,7.0
M058,1,27/02/25 0:00,RCB,2,89,GT,RCB,Rashid Khan,GD Phillips,Avesh Khan,0,0,0,0,0,0,,,85,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,106,6,7.482352941,88,18,False,1,7.652173913,8,3,8,6,0,1,35.0,148.0,42.0,7.2
M058,1,27/02/25 0:00,RCB,2,90,GT,RCB,Rashid Khan,GD Phillips,Avesh Khan,0,0,0,0,0,0,out,Rashid Khan,86,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,106,7,7.395348837,106,0,False,1,7.395348837,8,3,8,6,0,1,34.0,148.0,42.0,7.411764706
M058,1,27/02/25 0:00,RCB,2,91,GT,RCB,JC Archer,GD Phillips,Avesh Khan,0,0,0,0,0,0,,,87,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,106,7,7.310344828,106,0,False,1,7.395348837,8,3,9,6,0,1,33.0,148.0,42.0,7.636363636
M058,1,27/02/25 0:00,RCB,2,92,GT,RCB,JC Archer,GD Phillips,Avesh Khan,0,0,0,0,0,0,,,88,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,106,7,7.227272727,106,0,False,1,7.395348837,8,3,9,6,0,1,32.0,148.0,42.0,7.875
M058,1,27/02/25 0:00,RCB,2,93,GT,RCB,JC Archer,GD Phillips,Avesh Khan,3,0,0,0,0,0,,,89,,,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,109,7,7.348314607,106,3,False,1,7.395348837,8,3,9,6,3,0,31.0,148.0,39.0,7.548387097
M058,1,27/02/25 0:00,RCB,2,94,GT,RCB,GD Phillips,JC Archer,Avesh Khan,6,0,0,0,0,0,,,90,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,115,7,7.666666667,106,9,False,1,7.395348837,8,4,6,9,6,0,30.0,148.0,33.0,6.6
M058,1,27/02/25 0:00,RCB,2,95,GT,RCB,JC Archer,GD Phillips,Harpreet Brar,2,0,0,0,0,0,,,91,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,117,7,7.714285714,106,11,False,1,7.395348837,8,4,9,6,2,0,29.0,148.0,31.0,6.413793103
M058,1,27/02/25 0:00,RCB,2,96,GT,RCB,JC Archer,GD Phillips,Harpreet Brar,0,1,1,0,0,0,,,91,,,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,118,7,7.78021978,106,12,False,0,7.395348837,8,4,9,6,1,0,29.0,148.0,30.0,6.206896552
M058,1,27/02/25 0:00,RCB,2,97,GT,RCB,JC Archer,GD Phillips,Harpreet Brar,0,0,0,0,0,0,,,92,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,118,7,7.695652174,106,12,False,1,7.395348837,8,4,9,6,0,1,28.0,148.0,30.0,6.428571429
M058,1,27/02/25 0:00,RCB,2,98,GT,RCB,JC Archer,GD Phillips,Harpreet Brar,0,0,0,0,0,0,,,93,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,118,7,7.612903226,106,12,False,1,7.395348837,8,4,9,6,0,1,27.0,148.0,30.0,6.666666667
M058,1,27/02/25 0:00,RCB,2,99,GT,RCB,JC Archer,GD Phillips,Harpreet Brar,1,0,0,0,0,0,,,94,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,119,7,7.595744681,106,13,False,1,7.395348837,8,4,9,6,1,0,26.0,148.0,29.0,6.692307692
M058,1,27/02/25 0:00,RCB,2,100,GT,RCB,GD Phillips,JC Archer,Harpreet Brar,4,0,0,0,0,0,,,95,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,123,7,7.768421053,106,17,False,1,7.395348837,9,4,6,9,4,0,25.0,148.0,25.0,6.0
M058,1,27/02/25 0:00,RCB,2,101,GT,RCB,GD Phillips,JC Archer,Harpreet Brar,6,0,0,0,0,0,,,96,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,129,7,8.0625,106,23,False,1,7.395348837,9,5,6,9,6,0,24.0,148.0,19.0,4.75
M058,1,27/02/25 0:00,RCB,2,102,GT,RCB,JC Archer,GD Phillips,Avesh Khan,0,0,0,0,0,0,,,97,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,129,7,7.979381443,106,23,False,1,7.395348837,9,5,9,6,0,1,23.0,148.0,19.0,4.956521739
M058,1,27/02/25 0:00,RCB,2,103,GT,RCB,JC Archer,GD Phillips,Avesh Khan,0,0,0,0,0,0,out,JC Archer,98,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,129,8,7.897959184,129,0,False,1,7.897959184,9,5,9,6,0,1,22.0,148.0,19.0,5.181818182
M058,1,27/02/25 0:00,RCB,2,104,GT,RCB,Mohammed Shami,GD Phillips,Avesh Khan,2,0,0,0,0,0,,,99,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,131,8,7.939393939,129,2,False,1,7.897959184,9,5,10,6,2,0,21.0,148.0,17.0,4.857142857
M058,1,27/02/25 0:00,RCB,2,105,GT,RCB,Mohammed Shami,GD Phillips,Avesh Khan,2,0,0,0,0,0,,,100,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,133,8,7.98,129,4,False,1,7.897959184,9,5,10,6,2,0,20.0,148.0,15.0,4.5
M058,1,27/02/25 0:00,RCB,2,106,GT,RCB,Mohammed Shami,GD Phillips,Avesh Khan,1,0,0,0,0,0,,,101,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,134,8,7.96039604,129,5,False,1,7.897959184,9,5,10,6,1,0,19.0,148.0,14.0,4.421052632
M058,1,27/02/25 0:00,RCB,2,107,GT,RCB,GD Phillips,Mohammed Shami,Avesh Khan,2,0,0,0,0,0,,,102,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,136,8,8.0,129,7,False,1,7.897959184,9,5,6,10,2,0,18.0,148.0,12.0,4.0
M058,1,27/02/25 0:00,RCB,2,108,GT,RCB,Mohammed Shami,GD Phillips,Harpreet Brar,2,0,0,0,0,0,,,103,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,138,8,8.038834951,129,9,False,1,7.897959184,9,5,10,6,2,0,17.0,148.0,10.0,3.529411765
M058,1,27/02/25 0:00,RCB,2,109,GT,RCB,Mohammed Shami,GD Phillips,Harpreet Brar,3,0,0,0,0,0,,,104,,,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,141,8,8.134615385,129,12,False,1,7.897959184,9,5,10,6,3,0,16.0,148.0,7.0,2.625
M058,1,27/02/25 0:00,RCB,2,110,GT,RCB,GD Phillips,Mohammed Shami,Harpreet Brar,0,0,0,0,0,0,,,105,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,141,8,8.057142857,129,12,False,1,7.897959184,9,5,6,10,0,1,15.0,148.0,7.0,2.8
M058,1,27/02/25 0:00,RCB,2,111,GT,RCB,GD Phillips,Mohammed Shami,Harpreet Brar,2,0,0,0,0,0,,,106,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,143,8,8.094339623,129,14,False,1,7.897959184,9,5,6,10,2,0,14.0,148.0,5.0,2.142857143
M058,1,27/02/25 0:00,RCB,2,112,GT,RCB,GD Phillips,Mohammed Shami,Harpreet Brar,4,0,0,0,0,0,,,107,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,147,8,8.242990654,129,18,False,1,7.897959184,10,5,6,10,4,0,13.0,148.0,1.0,0.461538462
M058,1,27/02/25 0:00,RCB,2,113,GT,RCB,GD Phillips,Mohammed Shami,Harpreet Brar,2,0,0,0,0,0,,,108,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,149,8,8.277777778,129,20,False,1,7.897959184,10,5,6,10,2,0,12.0,148.0,-1.0,-0.5
M060,1,28/02/25 0:00,CSK,1,1,CSK,PBKS,TM Head,F du Plessis,TA Boult,4,0,0,0,0,0,,,1,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,24.0,0,4,False,1,,1,0,1,2,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,2,CSK,PBKS,TM Head,F du Plessis,TA Boult,1,0,0,0,0,0,,,2,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,5,0,15.0,0,5,False,1,,1,0,1,2,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,3,CSK,PBKS,F du Plessis,TM Head,TA Boult,4,0,0,0,0,0,,,3,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,9,0,18.0,0,9,False,1,,2,0,2,1,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,4,CSK,PBKS,F du Plessis,TM Head,TA Boult,0,0,0,0,0,0,,,4,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,13.5,0,9,False,1,,2,0,2,1,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,5,CSK,PBKS,F du Plessis,TM Head,TA Boult,6,0,0,0,0,0,,,5,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,15,0,18.0,0,15,False,1,,2,1,2,1,6,0,,,,
M060,1,28/02/25 0:00,CSK,1,6,CSK,PBKS,F du Plessis,TM Head,TA Boult,4,0,0,0,0,0,,,6,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,19,0,19.0,0,19,False,1,,3,1,2,1,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,7,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,1,0,0,0,0,0,,,7,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,20,0,17.14285714,0,20,False,1,,3,1,1,2,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,8,CSK,PBKS,F du Plessis,TM Head,Harshit Rana,1,0,0,0,0,0,,,8,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,21,0,15.75,0,21,False,1,,3,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,9,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,1,0,0,0,0,0,,,9,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,22,0,14.66666667,0,22,False,1,,3,1,1,2,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,10,CSK,PBKS,F du Plessis,TM Head,Harshit Rana,3,0,0,0,0,0,,,10,,,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,25,0,15.0,0,25,False,1,,3,1,2,1,3,0,,,,
M060,1,28/02/25 0:00,CSK,1,11,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,0,0,0,0,0,0,,,11,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,13.63636364,0,25,False,1,,3,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,12,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,0,0,0,0,0,0,,,12,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,0,25,False,1,,3,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,13,CSK,PBKS,F du Plessis,TM Head,TA Boult,0,1,1,0,0,0,,,12,,,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,13.0,0,26,False,0,,3,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,14,CSK,PBKS,F du Plessis,TM Head,TA Boult,1,0,0,0,0,0,,,13,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,27,0,12.46153846,0,27,False,1,,3,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,15,CSK,PBKS,TM Head,F du Plessis,TA Boult,0,0,0,0,0,0,,,14,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,11.57142857,0,27,False,1,,3,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,16,CSK,PBKS,TM Head,F du Plessis,TA Boult,0,0,0,0,0,0,,,15,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,10.8,0,27,False,1,,3,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,17,CSK,PBKS,TM Head,F du Plessis,TA Boult,4,0,0,0,0,0,,,16,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,31,0,11.625,0,31,False,1,,4,1,1,2,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,18,CSK,PBKS,TM Head,F du Plessis,TA Boult,1,0,0,0,0,0,,,17,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,32,0,11.29411765,0,32,False,1,,4,1,1,2,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,19,CSK,PBKS,F du Plessis,TM Head,TA Boult,1,0,0,0,0,0,,,18,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,33,0,11.0,0,33,False,1,,4,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,20,CSK,PBKS,F du Plessis,TM Head,Harshit Rana,1,0,0,0,0,0,,,19,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,34,0,10.73684211,0,34,False,1,,4,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,21,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,4,0,0,0,0,0,,,20,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,38,0,11.4,0,38,False,1,,5,1,1,2,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,22,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,0,0,0,0,0,0,,,21,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,38,0,10.85714286,0,38,False,1,,5,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,23,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,1,0,0,0,0,0,,,22,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,39,0,10.63636364,0,39,False,1,,5,1,1,2,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,24,CSK,PBKS,F du Plessis,TM Head,Harshit Rana,1,0,0,0,0,0,,,23,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,40,0,10.43478261,0,40,False,1,,5,1,2,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,25,CSK,PBKS,TM Head,F du Plessis,Harshit Rana,0,0,0,0,0,0,,,24,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,10.0,0,40,False,1,,5,1,1,2,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,26,CSK,PBKS,F du Plessis,TM Head,TA Boult,0,0,0,0,0,0,,,25,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,9.6,0,40,False,1,,5,1,2,1,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,27,CSK,PBKS,F du Plessis,TM Head,TA Boult,0,0,0,0,0,0,out,F du Plessis,26,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,40,1,9.230769231,40,0,False,1,9.230769231,5,1,2,1,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,28,CSK,PBKS,Tilak Varma,TM Head,TA Boult,1,0,0,0,0,0,,,27,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,41,1,9.111111111,40,1,False,1,9.230769231,5,1,3,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,29,CSK,PBKS,TM Head,Tilak Varma,TA Boult,4,0,0,0,0,0,,,28,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,45,1,9.642857143,40,5,False,1,9.230769231,6,1,1,3,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,30,CSK,PBKS,TM Head,Tilak Varma,TA Boult,0,0,0,0,0,0,,,29,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,9.310344828,40,5,False,1,9.230769231,6,1,1,3,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,31,CSK,PBKS,TM Head,Tilak Varma,TA Boult,4,0,0,0,0,0,,,30,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,49,1,9.8,40,9,False,1,9.230769231,7,1,1,3,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,32,CSK,PBKS,Tilak Varma,TM Head,MP Stoinis,1,0,0,0,0,0,,,31,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,50,1,9.677419355,40,10,False,1,9.230769231,7,1,3,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,33,CSK,PBKS,TM Head,Tilak Varma,MP Stoinis,1,0,0,0,0,0,,,32,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,51,1,9.5625,40,11,False,1,9.230769231,7,1,1,3,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,34,CSK,PBKS,Tilak Varma,TM Head,MP Stoinis,1,0,0,0,0,0,,,33,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,52,1,9.454545455,40,12,False,1,9.230769231,7,1,3,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,35,CSK,PBKS,TM Head,Tilak Varma,MP Stoinis,0,0,0,0,0,0,,,34,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,52,1,9.176470588,40,12,False,1,9.230769231,7,1,1,3,0,1,,,,
M060,1,28/02/25 0:00,CSK,1,36,CSK,PBKS,TM Head,Tilak Varma,MP Stoinis,1,0,0,0,0,0,,,35,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,53,1,9.085714286,40,13,False,1,9.230769231,7,1,1,3,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,37,CSK,PBKS,Tilak Varma,TM Head,MP Stoinis,1,0,0,0,0,0,,,36,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,54,1,9.0,40,14,False,1,9.230769231,7,1,3,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,38,CSK,PBKS,Tilak Varma,TM Head,TA Boult,1,0,0,0,0,0,,,37,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,55,1,8.918918919,40,15,False,1,9.230769231,7,1,3,1,1,0,,,,
M060,1,28/02/25 0:00,CSK,1,39,CSK,PBKS,TM Head,Tilak Varma,TA Boult,4,0,0,0,0,0,,,38,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,59,1,9.315789474,40,19,False,1,9.230769231,8,1,1,3,4,0,,,,
M060,1,28/02/25 0:00,CSK,1,40,CSK,PBKS,TM Head,Tilak Varma,TA Boult,1,0,0,0,0,0,,,39,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,60,1,9.230769231,40,20,False,1,9.230769231,8,1,1,3,1,0,,,,
